LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
AGOURA HILLS,0080038A,18,190,N,,VBM PORTION,141,47,38,
AGOURA HILLS,0080038A,18,190,N,1202,TOTAL,460,168,133,
AGOURA HILLS,0080047A,19,189,N,788,POLLING PLACE,199,94,41,
AGOURA HILLS,0080047A,19,189,N,,VBM PORTION,87,33,24,
AGOURA HILLS,0080047A,19,189,N,788,TOTAL,286,127,65,
AGOURA HILLS,0080050A,20,193,N,1192,POLLING PLACE,328,127,77,
AGOURA HILLS,0080050A,20,193,N,,VBM PORTION,141,55,43,
AGOURA HILLS,0080050A,20,193,N,1192,TOTAL,469,182,120,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,134,59,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,53,30,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,187,89,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,122,68,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,53,48,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,175,116,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,130,67,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,65,30,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,195,97,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,93,99,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,37,34,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,130,133,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,47,60,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,23,19,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,70,79,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,36,52,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,19,23,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,55,75,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,8,9,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,8,9,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,1,,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,1,,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,2,,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,2,,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,110,45,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,37,17,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,147,62,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,64,29,
ALHAMBRA,0150003B,28,150,N,,VBM PORTION,46,33,5,
ALHAMBRA,0150003B,28,150,N,692,TOTAL,174,97,34,
ALHAMBRA,0150004A,29,150,N,1148,POLLING PLACE,245,119,63,
ALHAMBRA,0150004A,29,150,N,,VBM PORTION,105,46,17,
ALHAMBRA,0150004A,29,150,N,1148,TOTAL,350,165,80,
ALHAMBRA,0150005D,6016,149,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005D,6016,149,Y,,VBM PORTION,,,,
ALHAMBRA,0150005D,6016,149,Y,,TOTAL,,,,
ALHAMBRA,0150005E,6017,153,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005E,6017,153,Y,,VBM PORTION,,,,
ALHAMBRA,0150005E,6017,153,Y,,TOTAL,,,,
ALHAMBRA,0150007A,30,150,N,1201,POLLING PLACE,190,100,53,
ALHAMBRA,0150007A,30,150,N,,VBM PORTION,64,46,9,
ALHAMBRA,0150007A,30,150,N,1201,TOTAL,254,146,62,
ALHAMBRA,0150008A,31,150,N,1120,POLLING PLACE,180,95,40,
ALHAMBRA,0150008A,31,150,N,,VBM PORTION,62,44,4,
ALHAMBRA,0150008A,31,150,N,1120,TOTAL,242,139,44,
ALHAMBRA,0150011A,32,149,N,1247,POLLING PLACE,279,131,64,
ALHAMBRA,0150011A,32,149,N,,VBM PORTION,113,62,22,
ALHAMBRA,0150011A,32,149,N,1247,TOTAL,392,193,86,
ALHAMBRA,0150012A,33,150,N,1049,POLLING PLACE,164,103,30,
ALHAMBRA,0150012A,33,150,N,,VBM PORTION,75,33,15,
ALHAMBRA,0150012A,33,150,N,1049,TOTAL,239,136,45,
ALHAMBRA,0150014A,34,150,N,1027,POLLING PLACE,148,85,29,
ALHAMBRA,0150014A,34,150,N,,VBM PORTION,57,36,6,
ALHAMBRA,0150014A,34,150,N,1027,TOTAL,205,121,35,
ALHAMBRA,0150015A,35,150,N,883,POLLING PLACE,210,90,67,
ALHAMBRA,0150015A,35,150,N,,VBM PORTION,76,41,13,
ALHAMBRA,0150015A,35,150,N,883,TOTAL,286,131,80,
ALHAMBRA,0150016F,36,150,N,823,POLLING PLACE,176,79,52,
ALHAMBRA,0150016F,36,150,N,,VBM PORTION,73,32,17,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,111,69,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,97,40,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,29,6,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,126,46,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,79,51,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,52,34,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,131,85,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,99,65,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,29,15,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,128,80,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,119,46,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,44,13,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,163,59,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,48,18,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,20,10,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,68,28,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,63,34,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,42,9,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,105,43,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,92,33,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,42,14,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,134,47,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,111,56,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,54,18,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,165,74,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,3,,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,3,,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,66,41,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,11,6,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,77,47,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,102,53,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,35,14,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,137,67,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,72,27,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,41,20,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,113,47,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,59,21,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,21,8,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,80,29,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,64,42,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,36,4,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,100,46,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,67,28,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,42,14,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,109,42,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,35,21,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,17,5,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,52,26,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,49,26,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,34,5,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,83,31,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,89,44,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,51,20,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,140,64,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,97,30,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,56,18,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,153,48,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,102,51,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,27,10,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,129,61,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,92,46,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,25,7,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,117,53,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,84,23,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,18,11,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,102,34,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,28,18,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,18,10,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,46,28,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,146,45,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,23,12,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,169,57,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,84,42,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,37,20,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,121,62,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,126,56,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,33,19,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,159,75,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,58,26,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,71,36,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,129,62,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,68,39,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,36,21,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,104,60,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,46,23,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,26,13,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,72,36,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,77,27,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,30,2,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,107,29,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,80,34,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,51,18,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,131,52,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,127,54,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,35,8,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,162,62,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,157,69,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,63,37,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,220,106,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,106,47,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,58,31,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,164,78,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,94,45,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,35,8,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,129,53,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,110,47,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,33,16,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,143,63,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,105,41,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,49,18,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,154,59,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,96,38,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,53,8,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,149,46,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,88,37,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,36,15,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,124,52,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,137,55,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,57,21,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,194,76,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,104,31,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,24,6,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,128,37,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,77,31,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,20,7,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,97,38,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,103,38,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,20,8,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,123,46,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,137,50,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,59,21,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,196,71,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,136,44,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,25,9,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,161,53,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,197,66,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,90,27,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,287,93,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,126,41,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,56,29,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,182,70,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,238,71,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,60,19,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,298,90,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,192,72,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,63,21,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,255,93,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,130,64,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,43,20,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,173,84,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,60,51,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,26,10,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,86,61,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,193,63,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,70,24,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,263,87,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,179,63,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,81,18,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,260,81,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,83,40,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,27,6,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,110,46,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,175,55,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,79,22,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,254,77,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,185,58,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,57,12,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,242,70,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,194,57,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,59,18,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,253,75,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,56,63,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,51,31,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,107,94,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,,1,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,,1,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,91,45,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,52,38,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,143,83,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,86,50,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,74,40,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,160,90,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,81,59,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,47,36,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,128,95,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,125,82,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,56,24,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,181,106,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,80,61,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,70,48,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,150,109,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,101,75,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,45,36,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,146,111,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,80,73,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,69,62,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,149,135,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,75,71,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,72,31,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,147,102,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,88,51,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,71,36,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,159,87,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,99,45,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,64,31,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,163,76,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,104,35,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,55,28,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,159,63,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,82,51,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,53,26,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,135,77,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,77,57,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,62,21,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,139,78,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,99,47,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,49,26,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,148,73,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,77,60,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,29,16,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,106,76,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,78,35,
