LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
AGOURA HILLS,0080038A,18,190,N,,VBM PORTION,141,41,33,
AGOURA HILLS,0080038A,18,190,N,1202,TOTAL,460,155,109,
AGOURA HILLS,0080047A,19,189,N,788,POLLING PLACE,199,84,36,
AGOURA HILLS,0080047A,19,189,N,,VBM PORTION,87,31,14,
AGOURA HILLS,0080047A,19,189,N,788,TOTAL,286,115,50,
AGOURA HILLS,0080050A,20,193,N,1192,POLLING PLACE,328,123,59,
AGOURA HILLS,0080050A,20,193,N,,VBM PORTION,141,55,33,
AGOURA HILLS,0080050A,20,193,N,1192,TOTAL,469,178,92,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,122,51,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,50,24,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,172,75,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,116,49,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,52,34,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,168,83,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,113,59,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,59,21,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,172,80,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,102,74,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,39,28,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,141,102,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,47,58,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,25,9,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,72,67,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,29,51,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,16,19,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,45,70,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,7,11,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,7,11,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,1,,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,1,,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,,,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,,,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,107,27,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,30,14,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,137,41,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,56,19,
ALHAMBRA,0150003B,28,150,N,,VBM PORTION,46,32,3,
ALHAMBRA,0150003B,28,150,N,692,TOTAL,174,88,22,
ALHAMBRA,0150004A,29,150,N,1148,POLLING PLACE,245,114,54,
ALHAMBRA,0150004A,29,150,N,,VBM PORTION,105,36,17,
ALHAMBRA,0150004A,29,150,N,1148,TOTAL,350,150,71,
ALHAMBRA,0150005D,6016,149,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005D,6016,149,Y,,VBM PORTION,,,,
ALHAMBRA,0150005D,6016,149,Y,,TOTAL,,,,
ALHAMBRA,0150005E,6017,153,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005E,6017,153,Y,,VBM PORTION,,,,
ALHAMBRA,0150005E,6017,153,Y,,TOTAL,,,,
ALHAMBRA,0150007A,30,150,N,1201,POLLING PLACE,190,97,32,
ALHAMBRA,0150007A,30,150,N,,VBM PORTION,64,36,4,
ALHAMBRA,0150007A,30,150,N,1201,TOTAL,254,133,36,
ALHAMBRA,0150008A,31,150,N,1120,POLLING PLACE,180,94,32,
ALHAMBRA,0150008A,31,150,N,,VBM PORTION,62,27,10,
ALHAMBRA,0150008A,31,150,N,1120,TOTAL,242,121,42,
ALHAMBRA,0150011A,32,149,N,1247,POLLING PLACE,279,125,46,
ALHAMBRA,0150011A,32,149,N,,VBM PORTION,113,54,17,
ALHAMBRA,0150011A,32,149,N,1247,TOTAL,392,179,63,
ALHAMBRA,0150012A,33,150,N,1049,POLLING PLACE,164,94,23,
ALHAMBRA,0150012A,33,150,N,,VBM PORTION,75,25,11,
ALHAMBRA,0150012A,33,150,N,1049,TOTAL,239,119,34,
ALHAMBRA,0150014A,34,150,N,1027,POLLING PLACE,148,71,28,
ALHAMBRA,0150014A,34,150,N,,VBM PORTION,57,31,1,
ALHAMBRA,0150014A,34,150,N,1027,TOTAL,205,102,29,
ALHAMBRA,0150015A,35,150,N,883,POLLING PLACE,210,83,60,
ALHAMBRA,0150015A,35,150,N,,VBM PORTION,76,32,10,
ALHAMBRA,0150015A,35,150,N,883,TOTAL,286,115,70,
ALHAMBRA,0150016F,36,150,N,823,POLLING PLACE,176,82,36,
ALHAMBRA,0150016F,36,150,N,,VBM PORTION,73,18,20,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,100,56,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,95,27,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,27,3,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,122,30,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,72,34,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,44,25,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,116,59,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,100,47,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,31,8,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,131,55,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,98,41,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,35,11,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,133,52,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,42,14,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,19,6,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,61,20,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,62,24,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,30,6,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,92,30,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,77,26,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,31,13,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,108,39,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,100,50,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,44,16,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,144,66,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,2,,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,2,,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,68,32,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,7,6,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,75,38,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,109,42,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,35,4,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,144,46,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,65,25,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,38,16,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,103,41,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,56,14,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,27,2,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,83,16,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,69,28,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,28,4,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,97,32,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,56,26,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,36,7,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,92,33,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,39,16,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,14,4,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,53,20,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,39,21,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,27,3,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,66,24,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,75,30,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,34,20,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,109,50,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,73,22,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,51,13,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,124,35,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,91,34,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,23,4,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,114,38,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,78,43,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,19,5,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,97,48,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,75,22,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,20,6,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,95,28,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,28,16,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,13,10,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,41,26,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,142,28,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,20,12,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,162,40,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,76,28,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,34,14,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,110,42,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,111,54,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,31,10,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,142,64,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,52,23,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,53,37,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,105,60,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,63,31,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,37,13,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,100,44,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,43,23,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,25,9,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,68,32,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,78,16,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,24,5,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,102,21,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,88,16,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,49,14,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,137,30,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,135,29,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,32,4,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,167,33,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,151,52,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,53,38,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,204,90,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,109,35,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,60,18,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,169,53,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,98,34,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,31,5,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,129,39,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,111,37,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,40,9,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,151,46,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,102,33,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,50,14,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,152,47,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,95,32,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,44,9,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,139,41,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,87,26,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,29,14,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,116,40,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,128,46,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,57,16,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,185,62,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,82,41,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,13,7,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,95,48,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,67,35,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,23,4,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,90,39,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,93,33,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,24,3,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,117,36,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,134,32,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,45,19,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,179,51,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,130,31,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,26,7,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,156,38,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,191,55,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,92,21,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,283,76,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,124,34,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,51,21,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,175,55,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,225,55,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,55,17,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,280,72,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,177,55,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,49,24,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,226,79,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,127,50,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,35,19,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,162,69,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,62,38,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,24,7,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,86,45,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,173,48,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,63,16,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,236,64,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,179,50,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,67,19,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,246,69,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,80,31,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,24,5,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,104,36,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,147,48,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,67,20,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,214,68,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,169,50,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,56,7,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,225,57,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,174,49,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,57,11,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,231,60,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,61,52,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,45,32,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,106,84,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,,1,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,,1,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,80,32,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,52,25,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,132,57,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,84,38,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,63,32,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,147,70,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,72,51,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,40,26,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,112,77,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,120,62,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,44,23,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,164,85,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,77,48,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,52,34,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,129,82,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,87,62,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,43,25,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,130,87,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,85,53,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,67,43,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,152,96,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,68,56,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,69,21,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,137,77,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,82,40,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,60,33,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,142,73,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,77,44,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,56,19,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,133,63,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,86,35,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,44,24,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,130,59,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,68,41,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,43,18,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,111,59,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,78,44,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,44,14,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,122,58,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,85,35,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,49,14,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,134,49,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,78,50,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,19,10,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,97,60,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,67,23,
