LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
AGOURA HILLS,0080038A,18,190,N,,VBM PORTION,141,81,41,
AGOURA HILLS,0080038A,18,190,N,1202,TOTAL,460,265,160,
AGOURA HILLS,0080047A,19,189,N,788,POLLING PLACE,199,133,54,
AGOURA HILLS,0080047A,19,189,N,,VBM PORTION,87,56,25,
AGOURA HILLS,0080047A,19,189,N,788,TOTAL,286,189,79,
AGOURA HILLS,0080050A,20,193,N,1192,POLLING PLACE,328,199,100,
AGOURA HILLS,0080050A,20,193,N,,VBM PORTION,141,85,42,
AGOURA HILLS,0080050A,20,193,N,1192,TOTAL,469,284,142,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,196,70,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,76,27,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,272,97,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,202,91,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,94,55,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,296,146,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,205,72,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,102,26,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,307,98,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,147,124,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,68,39,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,215,163,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,93,88,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,41,26,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,134,114,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,67,59,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,31,29,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,98,88,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,13,7,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,13,7,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,3,3,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,3,3,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,2,,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,2,,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,133,60,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,51,14,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,184,74,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,70,48,
ALHAMBRA,0150003B,28,150,N,,VBM PORTION,46,21,20,
ALHAMBRA,0150003B,28,150,N,692,TOTAL,174,91,68,
ALHAMBRA,0150004A,29,150,N,1148,POLLING PLACE,245,157,71,
ALHAMBRA,0150004A,29,150,N,,VBM PORTION,105,59,30,
ALHAMBRA,0150004A,29,150,N,1148,TOTAL,350,216,101,
ALHAMBRA,0150005D,6016,149,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005D,6016,149,Y,,VBM PORTION,,,,
ALHAMBRA,0150005D,6016,149,Y,,TOTAL,,,,
ALHAMBRA,0150005E,6017,153,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005E,6017,153,Y,,VBM PORTION,,,,
ALHAMBRA,0150005E,6017,153,Y,,TOTAL,,,,
ALHAMBRA,0150007A,30,150,N,1201,POLLING PLACE,190,123,53,
ALHAMBRA,0150007A,30,150,N,,VBM PORTION,64,45,14,
ALHAMBRA,0150007A,30,150,N,1201,TOTAL,254,168,67,
ALHAMBRA,0150008A,31,150,N,1120,POLLING PLACE,180,111,55,
ALHAMBRA,0150008A,31,150,N,,VBM PORTION,62,43,6,
ALHAMBRA,0150008A,31,150,N,1120,TOTAL,242,154,61,
ALHAMBRA,0150011A,32,149,N,1247,POLLING PLACE,279,181,73,
ALHAMBRA,0150011A,32,149,N,,VBM PORTION,113,66,31,
ALHAMBRA,0150011A,32,149,N,1247,TOTAL,392,247,104,
ALHAMBRA,0150012A,33,150,N,1049,POLLING PLACE,164,101,60,
ALHAMBRA,0150012A,33,150,N,,VBM PORTION,75,42,16,
ALHAMBRA,0150012A,33,150,N,1049,TOTAL,239,143,76,
ALHAMBRA,0150014A,34,150,N,1027,POLLING PLACE,148,98,35,
ALHAMBRA,0150014A,34,150,N,,VBM PORTION,57,38,6,
ALHAMBRA,0150014A,34,150,N,1027,TOTAL,205,136,41,
ALHAMBRA,0150015A,35,150,N,883,POLLING PLACE,210,131,64,
ALHAMBRA,0150015A,35,150,N,,VBM PORTION,76,48,14,
ALHAMBRA,0150015A,35,150,N,883,TOTAL,286,179,78,
ALHAMBRA,0150016F,36,150,N,823,POLLING PLACE,176,99,60,
ALHAMBRA,0150016F,36,150,N,,VBM PORTION,73,41,19,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,140,79,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,121,49,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,34,11,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,155,60,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,114,35,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,65,32,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,179,67,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,128,62,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,29,23,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,157,85,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,150,45,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,40,23,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,190,68,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,45,25,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,17,13,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,62,38,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,90,23,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,40,14,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,130,37,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,105,33,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,46,11,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,151,44,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,130,66,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,56,19,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,186,85,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,2,,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,2,,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,89,39,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,13,5,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,102,44,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,141,50,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,47,21,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,188,71,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,84,33,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,45,21,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,129,54,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,69,30,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,19,15,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,88,45,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,74,43,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,36,11,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,110,54,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,84,36,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,36,19,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,120,55,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,42,24,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,15,12,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,57,36,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,56,32,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,30,8,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,86,40,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,122,42,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,63,15,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,185,57,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,99,45,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,44,29,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,143,74,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,123,44,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,25,18,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,148,62,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,115,50,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,22,12,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,137,62,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,84,39,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,30,6,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,114,45,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,33,19,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,20,9,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,53,28,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,166,73,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,28,10,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,194,83,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,98,55,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,54,17,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,152,72,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,153,63,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,48,24,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,201,87,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,76,19,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,90,42,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,166,61,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,96,46,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,38,28,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,134,74,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,43,32,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,22,19,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,65,51,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,109,32,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,34,3,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,143,35,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,118,43,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,79,11,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,197,54,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,173,61,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,35,20,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,208,81,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,235,80,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,109,28,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,344,108,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,151,47,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,89,25,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,240,72,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,134,53,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,45,11,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,179,64,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,136,47,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,49,16,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,185,63,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,132,59,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,58,19,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,190,78,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,150,33,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,64,18,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,214,51,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,106,50,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,38,14,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,144,64,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,172,74,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,70,24,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,242,98,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,116,49,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,25,11,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,141,60,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,99,32,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,22,12,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,121,44,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,118,45,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,22,7,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,140,52,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,198,53,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,87,22,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,285,75,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,156,59,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,41,7,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,197,66,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,277,95,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,123,47,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,400,142,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,161,51,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,76,36,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,237,87,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,303,89,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,94,22,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,397,111,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,259,103,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,109,20,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,368,123,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,185,78,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,64,25,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,249,103,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,102,47,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,33,9,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,135,56,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,239,79,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,91,22,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,330,101,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,235,82,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,102,21,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,337,103,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,126,52,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,46,11,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,172,63,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,226,64,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,103,29,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,329,93,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,243,73,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,65,27,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,308,100,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,248,92,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,88,22,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,336,114,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,94,76,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,67,29,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,161,105,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,1,,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,1,,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,133,74,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,89,35,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,222,109,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,103,70,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,111,47,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,214,117,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,115,54,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,76,51,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,191,105,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,191,105,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,70,56,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,261,161,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,121,76,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,116,53,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,237,129,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,137,77,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,64,56,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,201,133,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,116,94,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,114,73,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,230,167,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,109,64,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,93,34,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,202,98,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,105,67,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,100,33,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,205,100,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,117,63,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,90,35,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,207,98,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,116,51,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,52,43,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,168,94,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,112,69,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,75,26,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,187,95,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,109,61,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,55,36,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,164,97,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,118,69,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,54,36,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,172,105,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,113,46,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,40,11,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,153,57,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,89,46,
