LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ACTON,0050003A,1,13,N,1044,POLLING PLACE,308,130,73,
ACTON,0050003A,1,13,N,,VBM PORTION,110,35,30,
ACTON,0050003A,1,13,N,1044,TOTAL,418,165,103,
ACTON,0050004B,2,13,N,576,POLLING PLACE,128,43,24,
ACTON,0050004B,2,13,N,,VBM PORTION,93,28,25,
ACTON,0050004B,2,13,N,576,TOTAL,221,71,49,
ACTON,0050005A,3,13,N,713,POLLING PLACE,198,81,41,
ACTON,0050005A,3,13,N,,VBM PORTION,71,31,18,
ACTON,0050005A,3,13,N,713,TOTAL,269,112,59,
ACTON,0050014A,4,23,N,695,POLLING PLACE,172,64,40,
ACTON,0050014A,4,23,N,,VBM PORTION,87,31,16,
ACTON,0050014A,4,23,N,695,TOTAL,259,95,56,
ACTON,0050022A,6001,27,Y,61,POLLING PLACE,,,,
ACTON,0050022A,6001,27,Y,,VBM PORTION,19,8,3,
ACTON,0050022A,6001,27,Y,61,TOTAL,19,8,3,
ACTON,0050025A,6002,23,Y,2,POLLING PLACE,,,,
ACTON,0050025A,6002,23,Y,,VBM PORTION,2,2,,
ACTON,0050025A,6002,23,Y,2,TOTAL,2,2,,
ACTON,0050026A,6003,29,Y,,POLLING PLACE,,,,
ACTON,0050026A,6003,29,Y,,VBM PORTION,,,,
ACTON,0050026A,6003,29,Y,,TOTAL,,,,
ACTON,0050052A,6004,96,Y,,POLLING PLACE,,,,
ACTON,0050052A,6004,96,Y,,VBM PORTION,,,,
ACTON,0050052A,6004,96,Y,,TOTAL,,,,
ACTON,0050059A,5,13,N,1169,POLLING PLACE,299,110,64,
ACTON,0050059A,5,13,N,,VBM PORTION,113,39,21,
ACTON,0050059A,5,13,N,1169,TOTAL,412,149,85,
ACTON,0050061A,6,13,N,1105,POLLING PLACE,277,117,68,
ACTON,0050061A,6,13,N,,VBM PORTION,132,50,37,
ACTON,0050061A,6,13,N,1105,TOTAL,409,167,105,
AGOURA,0070001A,7,115,N,862,POLLING PLACE,136,47,19,
AGOURA,0070001A,7,115,N,,VBM PORTION,126,43,24,
AGOURA,0070001A,7,115,N,862,TOTAL,262,90,43,
AGOURA,0070002A,6005,190,Y,101,POLLING PLACE,,,,
AGOURA,0070002A,6005,190,Y,,VBM PORTION,15,5,5,
AGOURA,0070002A,6005,190,Y,101,TOTAL,15,5,5,
AGOURA,0070004A,8,190,N,710,POLLING PLACE,168,71,37,
AGOURA,0070004A,8,190,N,,VBM PORTION,84,38,8,
AGOURA,0070004A,8,190,N,710,TOTAL,252,109,45,
AGOURA,0070004C,9,191,N,369,POLLING PLACE,143,61,21,
AGOURA,0070004C,9,191,N,,VBM PORTION,42,12,9,
AGOURA,0070004C,9,191,N,369,TOTAL,185,73,30,
AGOURA,0070004M,6006,189,Y,77,POLLING PLACE,,,,
AGOURA,0070004M,6006,189,Y,,VBM PORTION,11,3,3,
AGOURA,0070004M,6006,189,Y,77,TOTAL,11,3,3,
AGOURA,0070006A,10,191,N,1083,POLLING PLACE,306,144,35,
AGOURA,0070006A,10,191,N,,VBM PORTION,132,64,12,
AGOURA,0070006A,10,191,N,1083,TOTAL,438,208,47,
AGOURA,0070027A,6007,190,Y,1,POLLING PLACE,,,,
AGOURA,0070027A,6007,190,Y,,VBM PORTION,,,,
AGOURA,0070027A,6007,190,Y,1,TOTAL,,,,
AGOURA,0070040A,6008,190,Y,89,POLLING PLACE,,,,
AGOURA,0070040A,6008,190,Y,,VBM PORTION,17,3,2,
AGOURA,0070040A,6008,190,Y,89,TOTAL,17,3,2,
AGOURA,0070041A,11,189,N,675,POLLING PLACE,193,74,34,
AGOURA,0070041A,11,189,N,,VBM PORTION,67,30,6,
AGOURA,0070041A,11,189,N,675,TOTAL,260,104,40,
AGOURA,0070207A,6009,189,Y,43,POLLING PLACE,,,,
AGOURA,0070207A,6009,189,Y,,VBM PORTION,9,2,3,
AGOURA,0070207A,6009,189,Y,43,TOTAL,9,2,3,
AGOURA HILLS,0080001B,12,193,N,1135,POLLING PLACE,279,120,48,
AGOURA HILLS,0080001B,12,193,N,,VBM PORTION,122,56,10,
AGOURA HILLS,0080001B,12,193,N,1135,TOTAL,401,176,58,
AGOURA HILLS,0080002A,13,190,N,1051,POLLING PLACE,195,91,27,
AGOURA HILLS,0080002A,13,190,N,,VBM PORTION,93,49,10,
AGOURA HILLS,0080002A,13,190,N,1051,TOTAL,288,140,37,
AGOURA HILLS,0080012A,14,193,N,1263,POLLING PLACE,312,140,25,
AGOURA HILLS,0080012A,14,193,N,,VBM PORTION,173,75,21,
AGOURA HILLS,0080012A,14,193,N,1263,TOTAL,485,215,46,
