LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ACTON,0050003A,1,13,N,1044,POLLING PLACE,308,136,73,
ACTON,0050003A,1,13,N,,VBM PORTION,110,38,25,
ACTON,0050003A,1,13,N,1044,TOTAL,418,174,98,
ACTON,0050004B,2,13,N,576,POLLING PLACE,128,44,24,
ACTON,0050004B,2,13,N,,VBM PORTION,93,29,22,
ACTON,0050004B,2,13,N,576,TOTAL,221,73,46,
ACTON,0050005A,3,13,N,713,POLLING PLACE,198,88,39,
ACTON,0050005A,3,13,N,,VBM PORTION,71,31,18,
ACTON,0050005A,3,13,N,713,TOTAL,269,119,57,
ACTON,0050014A,4,23,N,695,POLLING PLACE,172,71,34,
ACTON,0050014A,4,23,N,,VBM PORTION,87,28,19,
ACTON,0050014A,4,23,N,695,TOTAL,259,99,53,
ACTON,0050022A,6001,27,Y,61,POLLING PLACE,,,,
ACTON,0050022A,6001,27,Y,,VBM PORTION,19,6,4,
ACTON,0050022A,6001,27,Y,61,TOTAL,19,6,4,
ACTON,0050025A,6002,23,Y,2,POLLING PLACE,,,,
ACTON,0050025A,6002,23,Y,,VBM PORTION,2,2,,
ACTON,0050025A,6002,23,Y,2,TOTAL,2,2,,
ACTON,0050026A,6003,29,Y,,POLLING PLACE,,,,
ACTON,0050026A,6003,29,Y,,VBM PORTION,,,,
ACTON,0050026A,6003,29,Y,,TOTAL,,,,
ACTON,0050052A,6004,96,Y,,POLLING PLACE,,,,
ACTON,0050052A,6004,96,Y,,VBM PORTION,,,,
ACTON,0050052A,6004,96,Y,,TOTAL,,,,
ACTON,0050059A,5,13,N,1169,POLLING PLACE,299,124,51,
ACTON,0050059A,5,13,N,,VBM PORTION,113,38,21,
ACTON,0050059A,5,13,N,1169,TOTAL,412,162,72,
ACTON,0050061A,6,13,N,1105,POLLING PLACE,277,126,64,
ACTON,0050061A,6,13,N,,VBM PORTION,132,53,35,
ACTON,0050061A,6,13,N,1105,TOTAL,409,179,99,
AGOURA,0070001A,7,115,N,862,POLLING PLACE,136,48,19,
AGOURA,0070001A,7,115,N,,VBM PORTION,126,44,23,
AGOURA,0070001A,7,115,N,862,TOTAL,262,92,42,
AGOURA,0070002A,6005,190,Y,101,POLLING PLACE,,,,
AGOURA,0070002A,6005,190,Y,,VBM PORTION,15,6,4,
AGOURA,0070002A,6005,190,Y,101,TOTAL,15,6,4,
AGOURA,0070004A,8,190,N,710,POLLING PLACE,168,69,40,
AGOURA,0070004A,8,190,N,,VBM PORTION,84,36,11,
AGOURA,0070004A,8,190,N,710,TOTAL,252,105,51,
AGOURA,0070004C,9,191,N,369,POLLING PLACE,143,67,20,
AGOURA,0070004C,9,191,N,,VBM PORTION,42,12,9,
AGOURA,0070004C,9,191,N,369,TOTAL,185,79,29,
AGOURA,0070004M,6006,189,Y,77,POLLING PLACE,,,,
AGOURA,0070004M,6006,189,Y,,VBM PORTION,11,5,2,
AGOURA,0070004M,6006,189,Y,77,TOTAL,11,5,2,
AGOURA,0070006A,10,191,N,1083,POLLING PLACE,306,142,38,
AGOURA,0070006A,10,191,N,,VBM PORTION,132,64,11,
AGOURA,0070006A,10,191,N,1083,TOTAL,438,206,49,
AGOURA,0070027A,6007,190,Y,1,POLLING PLACE,,,,
AGOURA,0070027A,6007,190,Y,,VBM PORTION,,,,
AGOURA,0070027A,6007,190,Y,1,TOTAL,,,,
AGOURA,0070040A,6008,190,Y,89,POLLING PLACE,,,,
AGOURA,0070040A,6008,190,Y,,VBM PORTION,17,4,1,
AGOURA,0070040A,6008,190,Y,89,TOTAL,17,4,1,
AGOURA,0070041A,11,189,N,675,POLLING PLACE,193,73,37,
AGOURA,0070041A,11,189,N,,VBM PORTION,67,26,10,
AGOURA,0070041A,11,189,N,675,TOTAL,260,99,47,
