LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ACTON,0050003A,1,13,N,1044,POLLING PLACE,308,85,210,
ACTON,0050003A,1,13,N,,VBM PORTION,110,29,76,
ACTON,0050003A,1,13,N,1044,TOTAL,418,114,286,
ACTON,0050004B,2,13,N,576,POLLING PLACE,128,30,93,
ACTON,0050004B,2,13,N,,VBM PORTION,93,23,61,
ACTON,0050004B,2,13,N,576,TOTAL,221,53,154,
ACTON,0050005A,3,13,N,713,POLLING PLACE,198,50,139,
ACTON,0050005A,3,13,N,,VBM PORTION,71,26,41,
ACTON,0050005A,3,13,N,713,TOTAL,269,76,180,
ACTON,0050014A,4,23,N,695,POLLING PLACE,172,27,141,
ACTON,0050014A,4,23,N,,VBM PORTION,87,19,64,
ACTON,0050014A,4,23,N,695,TOTAL,259,46,205,
ACTON,0050022A,6001,27,Y,61,POLLING PLACE,,,,
ACTON,0050022A,6001,27,Y,,VBM PORTION,19,3,15,
ACTON,0050022A,6001,27,Y,61,TOTAL,19,3,15,
ACTON,0050025A,6002,23,Y,2,POLLING PLACE,,,,
ACTON,0050025A,6002,23,Y,,VBM PORTION,2,2,,
ACTON,0050025A,6002,23,Y,2,TOTAL,2,2,,
ACTON,0050026A,6003,29,Y,,POLLING PLACE,,,,
ACTON,0050026A,6003,29,Y,,VBM PORTION,,,,
ACTON,0050026A,6003,29,Y,,TOTAL,,,,
ACTON,0050052A,6004,96,Y,,POLLING PLACE,,,,
ACTON,0050052A,6004,96,Y,,VBM PORTION,,,,
ACTON,0050052A,6004,96,Y,,TOTAL,,,,
ACTON,0050059A,5,13,N,1169,POLLING PLACE,299,83,205,
ACTON,0050059A,5,13,N,,VBM PORTION,113,25,83,
ACTON,0050059A,5,13,N,1169,TOTAL,412,108,288,
ACTON,0050061A,6,13,N,1105,POLLING PLACE,277,55,214,
ACTON,0050061A,6,13,N,,VBM PORTION,132,28,95,
ACTON,0050061A,6,13,N,1105,TOTAL,409,83,309,
AGOURA,0070001A,7,115,N,862,POLLING PLACE,136,55,72,
AGOURA,0070001A,7,115,N,,VBM PORTION,126,52,61,
AGOURA,0070001A,7,115,N,862,TOTAL,262,107,133,
AGOURA,0070002A,6005,190,Y,101,POLLING PLACE,,,,
AGOURA,0070002A,6005,190,Y,,VBM PORTION,15,6,7,
AGOURA,0070002A,6005,190,Y,101,TOTAL,15,6,7,
AGOURA,0070004A,8,190,N,710,POLLING PLACE,168,63,97,
AGOURA,0070004A,8,190,N,,VBM PORTION,84,33,45,
AGOURA,0070004A,8,190,N,710,TOTAL,252,96,142,
AGOURA,0070004C,9,191,N,369,POLLING PLACE,143,69,64,
AGOURA,0070004C,9,191,N,,VBM PORTION,42,17,24,
AGOURA,0070004C,9,191,N,369,TOTAL,185,86,88,
AGOURA,0070004M,6006,189,Y,77,POLLING PLACE,,,,
AGOURA,0070004M,6006,189,Y,,VBM PORTION,11,3,5,
AGOURA,0070004M,6006,189,Y,77,TOTAL,11,3,5,
AGOURA,0070006A,10,191,N,1083,POLLING PLACE,306,140,151,
AGOURA,0070006A,10,191,N,,VBM PORTION,132,63,62,
AGOURA,0070006A,10,191,N,1083,TOTAL,438,203,213,
AGOURA,0070027A,6007,190,Y,1,POLLING PLACE,,,,
AGOURA,0070027A,6007,190,Y,,VBM PORTION,,,,
AGOURA,0070027A,6007,190,Y,1,TOTAL,,,,
AGOURA,0070040A,6008,190,Y,89,POLLING PLACE,,,,
AGOURA,0070040A,6008,190,Y,,VBM PORTION,17,10,4,
AGOURA,0070040A,6008,190,Y,89,TOTAL,17,10,4,
AGOURA,0070041A,11,189,N,675,POLLING PLACE,193,79,99,
AGOURA,0070041A,11,189,N,,VBM PORTION,67,26,32,
AGOURA,0070041A,11,189,N,675,TOTAL,260,105,131,
AGOURA,0070207A,6009,189,Y,43,POLLING PLACE,,,,
AGOURA,0070207A,6009,189,Y,,VBM PORTION,9,5,4,
AGOURA,0070207A,6009,189,Y,43,TOTAL,9,5,4,
AGOURA HILLS,0080001B,12,193,N,1135,POLLING PLACE,279,106,157,
AGOURA HILLS,0080001B,12,193,N,,VBM PORTION,122,53,64,
AGOURA HILLS,0080001B,12,193,N,1135,TOTAL,401,159,221,
AGOURA HILLS,0080002A,13,190,N,1051,POLLING PLACE,195,77,113,
AGOURA HILLS,0080002A,13,190,N,,VBM PORTION,93,34,53,
AGOURA HILLS,0080002A,13,190,N,1051,TOTAL,288,111,166,
AGOURA HILLS,0080012A,14,193,N,1263,POLLING PLACE,312,113,183,
AGOURA HILLS,0080012A,14,193,N,,VBM PORTION,173,73,82,
AGOURA HILLS,0080012A,14,193,N,1263,TOTAL,485,186,265,
AGOURA HILLS,0080021B,15,189,N,825,POLLING PLACE,209,82,120,
AGOURA HILLS,0080021B,15,189,N,,VBM PORTION,77,38,32,
AGOURA HILLS,0080021B,15,189,N,825,TOTAL,286,120,152,
AGOURA HILLS,0080025A,16,193,N,971,POLLING PLACE,264,116,139,
AGOURA HILLS,0080025A,16,193,N,,VBM PORTION,109,31,68,
AGOURA HILLS,0080025A,16,193,N,971,TOTAL,373,147,207,
AGOURA HILLS,0080034A,17,193,N,1031,POLLING PLACE,288,109,159,
AGOURA HILLS,0080034A,17,193,N,,VBM PORTION,126,39,74,
AGOURA HILLS,0080034A,17,193,N,1031,TOTAL,414,148,233,
AGOURA HILLS,0080038A,18,190,N,1202,POLLING PLACE,319,134,179,
AGOURA HILLS,0080038A,18,190,N,,VBM PORTION,141,58,70,
AGOURA HILLS,0080038A,18,190,N,1202,TOTAL,460,192,249,
AGOURA HILLS,0080047A,19,189,N,788,POLLING PLACE,199,78,114,
AGOURA HILLS,0080047A,19,189,N,,VBM PORTION,87,45,35,
AGOURA HILLS,0080047A,19,189,N,788,TOTAL,286,123,149,
AGOURA HILLS,0080050A,20,193,N,1192,POLLING PLACE,328,127,183,
AGOURA HILLS,0080050A,20,193,N,,VBM PORTION,141,43,85,
AGOURA HILLS,0080050A,20,193,N,1192,TOTAL,469,170,268,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,133,140,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,32,74,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,165,214,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,142,155,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,60,97,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,202,252,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,131,157,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,61,62,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,192,219,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,71,196,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,37,69,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,108,265,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,41,143,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,19,50,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,60,193,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,36,90,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,13,43,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,49,133,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,5,16,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,5,16,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,2,4,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,2,4,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,,2,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,,2,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,96,94,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,26,39,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,122,133,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,53,70,
