LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
AGOURA HILLS,0080038A,18,190,N,,VBM PORTION,141,51,33,
AGOURA HILLS,0080038A,18,190,N,1202,TOTAL,460,182,110,
AGOURA HILLS,0080047A,19,189,N,788,POLLING PLACE,199,96,36,
AGOURA HILLS,0080047A,19,189,N,,VBM PORTION,87,37,20,
AGOURA HILLS,0080047A,19,189,N,788,TOTAL,286,133,56,
AGOURA HILLS,0080050A,20,193,N,1192,POLLING PLACE,328,140,52,
AGOURA HILLS,0080050A,20,193,N,,VBM PORTION,141,69,30,
AGOURA HILLS,0080050A,20,193,N,1192,TOTAL,469,209,82,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,135,47,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,62,18,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,197,65,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,131,53,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,70,30,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,201,83,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,131,54,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,77,18,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,208,72,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,117,71,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,44,25,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,161,96,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,71,39,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,33,11,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,104,50,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,46,37,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,24,16,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,70,53,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,15,2,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,15,2,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,1,,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,1,,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,2,,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,2,,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,112,38,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,38,11,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,150,49,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,62,23,
ALHAMBRA,0150003B,28,150,N,,VBM PORTION,46,27,10,
ALHAMBRA,0150003B,28,150,N,692,TOTAL,174,89,33,
ALHAMBRA,0150004A,29,150,N,1148,POLLING PLACE,245,125,47,
ALHAMBRA,0150004A,29,150,N,,VBM PORTION,105,47,12,
ALHAMBRA,0150004A,29,150,N,1148,TOTAL,350,172,59,
ALHAMBRA,0150005D,6016,149,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005D,6016,149,Y,,VBM PORTION,,,,
ALHAMBRA,0150005D,6016,149,Y,,TOTAL,,,,
ALHAMBRA,0150005E,6017,153,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005E,6017,153,Y,,VBM PORTION,,,,
ALHAMBRA,0150005E,6017,153,Y,,TOTAL,,,,
ALHAMBRA,0150007A,30,150,N,1201,POLLING PLACE,190,100,35,
ALHAMBRA,0150007A,30,150,N,,VBM PORTION,64,36,9,
ALHAMBRA,0150007A,30,150,N,1201,TOTAL,254,136,44,
ALHAMBRA,0150008A,31,150,N,1120,POLLING PLACE,180,99,33,
ALHAMBRA,0150008A,31,150,N,,VBM PORTION,62,32,6,
ALHAMBRA,0150008A,31,150,N,1120,TOTAL,242,131,39,
ALHAMBRA,0150011A,32,149,N,1247,POLLING PLACE,279,132,49,
ALHAMBRA,0150011A,32,149,N,,VBM PORTION,113,49,25,
ALHAMBRA,0150011A,32,149,N,1247,TOTAL,392,181,74,
ALHAMBRA,0150012A,33,150,N,1049,POLLING PLACE,164,99,26,
ALHAMBRA,0150012A,33,150,N,,VBM PORTION,75,30,11,
ALHAMBRA,0150012A,33,150,N,1049,TOTAL,239,129,37,
ALHAMBRA,0150014A,34,150,N,1027,POLLING PLACE,148,73,29,
ALHAMBRA,0150014A,34,150,N,,VBM PORTION,57,29,4,
ALHAMBRA,0150014A,34,150,N,1027,TOTAL,205,102,33,
ALHAMBRA,0150015A,35,150,N,883,POLLING PLACE,210,104,44,
ALHAMBRA,0150015A,35,150,N,,VBM PORTION,76,39,6,
ALHAMBRA,0150015A,35,150,N,883,TOTAL,286,143,50,
ALHAMBRA,0150016F,36,150,N,823,POLLING PLACE,176,88,38,
ALHAMBRA,0150016F,36,150,N,,VBM PORTION,73,25,19,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,113,57,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,95,32,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,28,5,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,123,37,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,87,29,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,50,31,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,137,60,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,107,46,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,27,19,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,134,65,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,118,38,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,32,16,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,150,54,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,39,18,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,21,8,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,60,26,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,61,30,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,30,9,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,91,39,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,87,24,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,37,14,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,124,38,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,121,35,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,49,20,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,170,55,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,3,,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,3,,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,71,30,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,9,5,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,80,35,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,110,40,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,36,12,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,146,52,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,70,21,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,43,12,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,113,33,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,57,18,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,21,4,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,78,22,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,78,26,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,28,6,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,106,32,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,66,18,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,32,17,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,98,35,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,33,20,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,13,6,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,46,26,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,54,17,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,29,6,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,83,23,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,91,31,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,42,16,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,133,47,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,79,28,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,49,20,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,128,48,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,105,30,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,22,8,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,127,38,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,96,31,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,20,6,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,116,37,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,72,29,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,16,10,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,88,39,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,32,13,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,16,7,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,48,20,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,138,37,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,20,11,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,158,48,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,84,31,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,38,17,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,122,48,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,118,50,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,37,10,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,155,60,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,64,15,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,89,15,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,153,30,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,74,26,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,45,12,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,119,38,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,47,21,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,29,9,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,76,30,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,74,25,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,27,5,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,101,30,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,93,18,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,61,9,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,154,27,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,123,52,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,35,7,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,158,59,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,175,45,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,81,20,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,256,65,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,124,26,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,62,24,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,186,50,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,98,35,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,39,4,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,137,39,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,109,47,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,41,7,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,150,54,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,102,34,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,52,15,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,154,49,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,101,30,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,57,4,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,158,34,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,84,35,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,36,10,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,120,45,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,134,47,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,58,15,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,192,62,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,96,33,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,22,5,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,118,38,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,72,31,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,20,8,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,92,39,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,97,35,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,22,5,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,119,40,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,156,28,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,61,15,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,217,43,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,142,34,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,29,5,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,171,39,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,204,57,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,93,20,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,297,77,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,139,23,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,61,21,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,200,44,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,244,53,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,65,14,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,309,67,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,195,56,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,59,19,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,254,75,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,144,46,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,46,15,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,190,61,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,68,42,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,26,7,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,94,49,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,201,47,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,79,10,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,280,57,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,182,51,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,87,7,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,269,58,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,85,35,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,25,6,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,110,41,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,165,56,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,84,13,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,249,69,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,180,55,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,59,7,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,239,62,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,193,47,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,64,12,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,257,59,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,71,45,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,56,25,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,127,70,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,,1,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,,1,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,98,26,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,58,30,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,156,56,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,97,36,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,78,18,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,175,54,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,92,39,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,56,20,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,148,59,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,157,46,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,55,15,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,212,61,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,88,47,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,74,38,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,162,85,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,117,46,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,49,23,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,166,69,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,111,38,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,87,35,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,198,73,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,87,50,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,77,18,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,164,68,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,98,37,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,78,25,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,176,62,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,94,43,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,70,14,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,164,57,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,98,32,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,53,26,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,151,58,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,86,39,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,57,15,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,143,54,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,86,40,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,59,11,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,145,51,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,90,39,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,57,14,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,147,53,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,93,38,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,28,10,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,121,48,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,77,23,
