LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
NORWALK,4800001A,1839,280,N,907,POLLING PLACE,114,80,26,
NORWALK,4800001A,1839,280,N,,VBM PORTION,45,27,11,
NORWALK,4800001A,1839,280,N,907,TOTAL,159,107,37,
NORWALK,4800003A,1840,254,N,1126,POLLING PLACE,191,120,62,
NORWALK,4800003A,1840,254,N,,VBM PORTION,43,26,9,
NORWALK,4800003A,1840,254,N,1126,TOTAL,234,146,71,
NORWALK,4800004A,1841,279,N,982,POLLING PLACE,137,91,36,
NORWALK,4800004A,1841,279,N,,VBM PORTION,41,14,20,
NORWALK,4800004A,1841,279,N,982,TOTAL,178,105,56,
NORWALK,4800006B,1842,279,N,984,POLLING PLACE,153,109,37,
NORWALK,4800006B,1842,279,N,,VBM PORTION,38,24,11,
NORWALK,4800006B,1842,279,N,984,TOTAL,191,133,48,
NORWALK,4800007C,1843,279,N,525,POLLING PLACE,84,56,23,
NORWALK,4800007C,1843,279,N,,VBM PORTION,17,10,4,
NORWALK,4800007C,1843,279,N,525,TOTAL,101,66,27,
NORWALK,4800008A,1844,253,N,524,POLLING PLACE,91,55,26,
NORWALK,4800008A,1844,253,N,,VBM PORTION,42,29,5,
NORWALK,4800008A,1844,253,N,524,TOTAL,133,84,31,
NORWALK,4800008C,1845,253,N,1156,POLLING PLACE,175,113,45,
NORWALK,4800008C,1845,253,N,,VBM PORTION,57,30,16,
NORWALK,4800008C,1845,253,N,1156,TOTAL,232,143,61,
NORWALK,4800009A,1846,253,N,759,POLLING PLACE,137,92,33,
NORWALK,4800009A,1846,253,N,,VBM PORTION,28,16,9,
NORWALK,4800009A,1846,253,N,759,TOTAL,165,108,42,
NORWALK,4800010A,1847,253,N,807,POLLING PLACE,177,107,58,
NORWALK,4800010A,1847,253,N,,VBM PORTION,25,16,6,
NORWALK,4800010A,1847,253,N,807,TOTAL,202,123,64,
NORWALK,4800011A,1848,253,N,1104,POLLING PLACE,207,134,56,
NORWALK,4800011A,1848,253,N,,VBM PORTION,52,39,7,
NORWALK,4800011A,1848,253,N,1104,TOTAL,259,173,63,
NORWALK,4800013A,1849,253,N,1002,POLLING PLACE,134,84,40,
NORWALK,4800013A,1849,253,N,,VBM PORTION,32,23,6,
NORWALK,4800013A,1849,253,N,1002,TOTAL,166,107,46,
NORWALK,4800014C,1850,253,N,227,POLLING PLACE,51,33,16,
NORWALK,4800014C,1850,253,N,,VBM PORTION,14,8,5,
NORWALK,4800014C,1850,253,N,227,TOTAL,65,41,21,
NORWALK,4800015A,1851,272,N,440,POLLING PLACE,48,28,17,
NORWALK,4800015A,1851,272,N,,VBM PORTION,44,23,15,
NORWALK,4800015A,1851,272,N,440,TOTAL,92,51,32,
NORWALK,4800016A,1852,250,N,1027,POLLING PLACE,145,84,50,
NORWALK,4800016A,1852,250,N,,VBM PORTION,33,19,9,
NORWALK,4800016A,1852,250,N,1027,TOTAL,178,103,59,
NORWALK,4800018A,1853,250,N,1009,POLLING PLACE,157,93,46,
NORWALK,4800018A,1853,250,N,,VBM PORTION,48,29,11,
NORWALK,4800018A,1853,250,N,1009,TOTAL,205,122,57,
NORWALK,4800019A,1854,250,N,637,POLLING PLACE,104,53,44,
NORWALK,4800019A,1854,250,N,,VBM PORTION,27,19,5,
NORWALK,4800019A,1854,250,N,637,TOTAL,131,72,49,
NORWALK,4800021A,1855,250,N,306,POLLING PLACE,38,18,14,
NORWALK,4800021A,1855,250,N,,VBM PORTION,16,9,4,
NORWALK,4800021A,1855,250,N,306,TOTAL,54,27,18,
NORWALK,4800021B,1856,254,N,1171,POLLING PLACE,115,81,25,
NORWALK,4800021B,1856,254,N,,VBM PORTION,48,29,12,
NORWALK,4800021B,1856,254,N,1171,TOTAL,163,110,37,
NORWALK,4800022A,1857,254,N,894,POLLING PLACE,107,66,31,
NORWALK,4800022A,1857,254,N,,VBM PORTION,43,32,7,
NORWALK,4800022A,1857,254,N,894,TOTAL,150,98,38,
NORWALK,4800023A,1858,254,N,1207,POLLING PLACE,167,105,50,
NORWALK,4800023A,1858,254,N,,VBM PORTION,66,41,19,
NORWALK,4800023A,1858,254,N,1207,TOTAL,233,146,69,
NORWALK,4800024A,1859,254,N,1149,POLLING PLACE,197,127,53,
NORWALK,4800024A,1859,254,N,,VBM PORTION,47,25,19,
NORWALK,4800024A,1859,254,N,1149,TOTAL,244,152,72,
NORWALK,4800025A,1860,280,N,645,POLLING PLACE,104,70,27,
NORWALK,4800025A,1860,280,N,,VBM PORTION,19,10,6,
NORWALK,4800025A,1860,280,N,645,TOTAL,123,80,33,
NORWALK,4800028A,1861,280,N,1138,POLLING PLACE,172,105,51,
NORWALK,4800028A,1861,280,N,,VBM PORTION,36,18,10,
NORWALK,4800028A,1861,280,N,1138,TOTAL,208,123,61,
NORWALK,4800029B,1862,254,N,968,POLLING PLACE,152,99,44,
NORWALK,4800029B,1862,254,N,,VBM PORTION,49,43,3,
NORWALK,4800029B,1862,254,N,968,TOTAL,201,142,47,
NORWALK,4800030A,6171,283,Y,,POLLING PLACE,,,,
NORWALK,4800030A,6171,283,Y,,VBM PORTION,,,,
NORWALK,4800030A,6171,283,Y,,TOTAL,,,,
NORWALK,4800031A,1863,254,N,1065,POLLING PLACE,180,106,57,
NORWALK,4800031A,1863,254,N,,VBM PORTION,60,45,13,
NORWALK,4800031A,1863,254,N,1065,TOTAL,240,151,70,
NORWALK,4800032A,1864,254,N,929,POLLING PLACE,104,62,24,
NORWALK,4800032A,1864,254,N,,VBM PORTION,97,62,17,
NORWALK,4800032A,1864,254,N,929,TOTAL,201,124,41,
NORWALK,4800033A,1865,254,N,815,POLLING PLACE,105,63,25,
NORWALK,4800033A,1865,254,N,,VBM PORTION,22,15,4,
NORWALK,4800033A,1865,254,N,815,TOTAL,127,78,29,
NORWALK,4800034A,1866,250,N,1103,POLLING PLACE,187,109,61,
NORWALK,4800034A,1866,250,N,,VBM PORTION,104,60,35,
NORWALK,4800034A,1866,250,N,1103,TOTAL,291,169,96,
NORWALK,4800035A,1867,250,N,1102,POLLING PLACE,148,101,36,
NORWALK,4800035A,1867,250,N,,VBM PORTION,49,34,13,
NORWALK,4800035A,1867,250,N,1102,TOTAL,197,135,49,
NORWALK,4800037A,1868,254,N,994,POLLING PLACE,159,95,51,
NORWALK,4800037A,1868,254,N,,VBM PORTION,65,36,22,
NORWALK,4800037A,1868,254,N,994,TOTAL,224,131,73,
NORWALK,4800038A,1869,254,N,856,POLLING PLACE,114,62,42,
NORWALK,4800038A,1869,254,N,,VBM PORTION,51,40,6,
NORWALK,4800038A,1869,254,N,856,TOTAL,165,102,48,
NORWALK,4800040A,1870,280,N,994,POLLING PLACE,142,96,37,
NORWALK,4800040A,1870,280,N,,VBM PORTION,41,24,10,
NORWALK,4800040A,1870,280,N,994,TOTAL,183,120,47,
NORWALK,4800042B,1871,280,N,1241,POLLING PLACE,221,121,79,
NORWALK,4800042B,1871,280,N,,VBM PORTION,68,49,14,
NORWALK,4800042B,1871,280,N,1241,TOTAL,289,170,93,
NORWALK,4800044A,1872,280,N,728,POLLING PLACE,89,64,18,
NORWALK,4800044A,1872,280,N,,VBM PORTION,36,18,13,
NORWALK,4800044A,1872,280,N,728,TOTAL,125,82,31,
NORWALK,4800045A,1873,280,N,983,POLLING PLACE,201,121,67,
NORWALK,4800045A,1873,280,N,,VBM PORTION,43,32,9,
NORWALK,4800045A,1873,280,N,983,TOTAL,244,153,76,
NORWALK,4800045B,6172,269,Y,,POLLING PLACE,,,,
NORWALK,4800045B,6172,269,Y,,VBM PORTION,,,,
NORWALK,4800045B,6172,269,Y,,TOTAL,,,,
