LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ACTON,0050003A,1,13,N,1044,POLLING PLACE,308,93,193,
ACTON,0050003A,1,13,N,,VBM PORTION,110,30,68,
ACTON,0050003A,1,13,N,1044,TOTAL,418,123,261,
ACTON,0050004B,2,13,N,576,POLLING PLACE,128,46,77,
ACTON,0050004B,2,13,N,,VBM PORTION,93,24,62,
ACTON,0050004B,2,13,N,576,TOTAL,221,70,139,
ACTON,0050005A,3,13,N,713,POLLING PLACE,198,64,120,
ACTON,0050005A,3,13,N,,VBM PORTION,71,19,45,
ACTON,0050005A,3,13,N,713,TOTAL,269,83,165,
ACTON,0050014A,4,23,N,695,POLLING PLACE,172,51,121,
ACTON,0050014A,4,23,N,,VBM PORTION,87,23,51,
ACTON,0050014A,4,23,N,695,TOTAL,259,74,172,
ACTON,0050022A,6001,27,Y,61,POLLING PLACE,,,,
ACTON,0050022A,6001,27,Y,,VBM PORTION,19,1,16,
ACTON,0050022A,6001,27,Y,61,TOTAL,19,1,16,
ACTON,0050025A,6002,23,Y,2,POLLING PLACE,,,,
ACTON,0050025A,6002,23,Y,,VBM PORTION,2,2,,
ACTON,0050025A,6002,23,Y,2,TOTAL,2,2,,
ACTON,0050026A,6003,29,Y,,POLLING PLACE,,,,
ACTON,0050026A,6003,29,Y,,VBM PORTION,,,,
ACTON,0050026A,6003,29,Y,,TOTAL,,,,
ACTON,0050052A,6004,96,Y,,POLLING PLACE,,,,
ACTON,0050052A,6004,96,Y,,VBM PORTION,,,,
ACTON,0050052A,6004,96,Y,,TOTAL,,,,
ACTON,0050059A,5,13,N,1169,POLLING PLACE,299,95,188,
ACTON,0050059A,5,13,N,,VBM PORTION,113,31,66,
ACTON,0050059A,5,13,N,1169,TOTAL,412,126,254,
ACTON,0050061A,6,13,N,1105,POLLING PLACE,277,85,186,
ACTON,0050061A,6,13,N,,VBM PORTION,132,41,81,
ACTON,0050061A,6,13,N,1105,TOTAL,409,126,267,
AGOURA,0070001A,7,115,N,862,POLLING PLACE,136,66,58,
AGOURA,0070001A,7,115,N,,VBM PORTION,126,48,57,
AGOURA,0070001A,7,115,N,862,TOTAL,262,114,115,
AGOURA,0070002A,6005,190,Y,101,POLLING PLACE,,,,
AGOURA,0070002A,6005,190,Y,,VBM PORTION,15,8,4,
AGOURA,0070002A,6005,190,Y,101,TOTAL,15,8,4,
AGOURA,0070004A,8,190,N,710,POLLING PLACE,168,65,89,
